"subaward_primary_place_of_performance_state_name","n","long","lat","group","order","subregion"
"michigan",830,-87.39325714,46.55282211,23,6356,"north"
"michigan",830,-87.39325714,46.53563309,23,6357,"north"
"michigan",830,-87.37606049,46.51271439,23,6358,"north"
"michigan",830,-87.36460114,46.50125504,23,6359,"north"
"michigan",830,-87.32449341,46.50125504,23,6360,"north"
"michigan",830,-87.31304169,46.50125504,23,6361,"north"
"michigan",830,-87.25574493,46.49552536,23,6362,"north"
"michigan",830,-87.21563721,46.49552536,23,6363,"north"
"michigan",830,-87.17552948,46.50125504,23,6364,"north"
"michigan",830,-87.15833282,46.51271439,23,6365,"north"
"michigan",830,-87.12969208,46.51271439,23,6366,"north"
"michigan",830,-87.10677338,46.51271439,23,6367,"north"
"michigan",830,-87.06093597,46.52416992,23,6368,"north"
"michigan",830,-87.02082825,46.53563309,23,6369,"north"
"michigan",830,-86.97499084,46.51271439,23,6370,"north"
"michigan",830,-86.95780182,46.48979568,23,6371,"north"
"michigan",830,-86.95207977,46.48406601,23,6372,"north"
"michigan",830,-86.91769409,46.45541763,23,6373,"north"
"michigan",830,-86.86613464,46.44395828,23,6374,"north"
"michigan",830,-86.82602692,46.45541763,23,6375,"north"
"michigan",830,-86.77445984,46.47260666,23,6376,"north"
"michigan",830,-86.72862244,46.47260666,23,6377,"north"
"michigan",830,-86.68278503,46.44968796,23,6378,"north"
"michigan",830,-86.66559601,46.42103958,23,6379,"north"
"michigan",830,-86.65413666,46.40958023,23,6380,"north"
"michigan",830,-86.60829926,46.43249893,23,6381,"north"
"michigan",830,-86.5968399,46.45541763,23,6382,"north"
"michigan",830,-86.54527283,46.48979568,23,6383,"north"
"michigan",830,-86.5051651,46.50125504,23,6384,"north"
"michigan",830,-86.47651672,46.54136276,23,6385,"north"
"michigan",830,-86.44787598,46.54708862,23,6386,"north"
"michigan",830,-86.41349792,46.54708862,23,6387,"north"
"michigan",830,-86.35620117,46.57574081,23,6388,"north"
"michigan",830,-86.25879669,46.62157822,23,6389,"north"
"michigan",830,-86.19004059,46.65595245,23,6390,"north"
"michigan",830,-86.13847351,46.6674118,23,6391,"north"
"michigan",830,-86.10409546,46.65595245,23,6392,"north"
"michigan",830,-86.08118439,46.65595245,23,6393,"north"
"michigan",830,-86.02388,46.67314148,23,6394,"north"
"michigan",830,-85.96658325,46.67314148,23,6395,"north"
"michigan",830,-85.9379425,46.67314148,23,6396,"north"
"michigan",830,-85.92075348,46.69033051,23,6397,"north"
"michigan",830,-85.8691864,46.68460083,23,6398,"north"
"michigan",830,-85.823349,46.67887115,23,6399,"north"
"michigan",830,-85.77178192,46.67314148,23,6400,"north"
"michigan",830,-85.69729614,46.68460083,23,6401,"north"
"michigan",830,-85.62854767,46.69033051,23,6402,"north"
"michigan",830,-85.56551361,46.67887115,23,6403,"north"
"michigan",830,-85.51394653,46.67314148,23,6404,"north"
"michigan",830,-85.43946838,46.68460083,23,6405,"north"
"michigan",830,-85.35352325,46.71324921,23,6406,"north"
"michigan",830,-85.30195618,46.73043823,23,6407,"north"
"michigan",830,-85.23892975,46.74762726,23,6408,"north"
"michigan",830,-85.19309235,46.74762726,23,6409,"north"
"michigan",830,-85.13580322,46.75908661,23,6410,"north"
"michigan",830,-85.11287689,46.74762726,23,6411,"north"
"michigan",830,-85.04412842,46.74762726,23,6412,"north"
"michigan",830,-84.99256134,46.76481628,23,6413,"north"
"michigan",830,-84.96391296,46.77054214,23,6414,"north"
"michigan",830,-84.94672394,46.76481628,23,6415,"north"
"michigan",830,-84.96964264,46.73616791,23,6416,"north"
"michigan",830,-84.99829102,46.70751953,23,6417,"north"
"michigan",830,-85.01548004,46.67887115,23,6418,"north"
"michigan",830,-85.03266907,46.63303375,23,6419,"north"
"michigan",830,-85.02693176,46.60438538,23,6420,"north"
"michigan",830,-85.02693176,46.54136276,23,6421,"north"
"michigan",830,-85.03266907,46.51844406,23,6422,"north"
"michigan",830,-85.02693176,46.48979568,23,6423,"north"
"michigan",830,-84.98683167,46.46687698,23,6424,"north"
"michigan",830,-84.94672394,46.47260666,23,6425,"north"
"michigan",830,-84.90661621,46.44968796,23,6426,"north"
"michigan",830,-84.83213043,46.44395828,23,6427,"north"
"michigan",830,-84.81494141,46.43823242,23,6428,"north"
"michigan",830,-84.79202271,46.43249893,23,6429,"north"
"michigan",830,-84.75191498,46.43823242,23,6430,"north"
"michigan",830,-84.72327423,46.44395828,23,6431,"north"
"michigan",830,-84.70607758,46.45541763,23,6432,"north"
"michigan",830,-84.6831665,46.47260666,23,6433,"north"
"michigan",830,-84.66024017,46.47260666,23,6434,"north"
"michigan",830,-84.59722137,46.45541763,23,6435,"north"
"michigan",830,-84.5914917,46.42676926,23,6436,"north"
"michigan",830,-84.57429504,46.41531372,23,6437,"north"
"michigan",830,-84.5456543,46.41531372,23,6438,"north"
"michigan",830,-84.51700592,46.42103958,23,6439,"north"
"michigan",830,-84.47116852,46.43249893,23,6440,"north"
"michigan",830,-84.43106079,46.44395828,23,6441,"north"
"michigan",830,-84.39668274,46.45541763,23,6442,"north"
"michigan",830,-84.36230469,46.45541763,23,6443,"north"
"michigan",830,-84.32792664,46.45541763,23,6444,"north"
"michigan",830,-84.28208923,46.44395828,23,6445,"north"
"michigan",830,-84.25917053,46.40958023,23,6446,"north"
"michigan",830,-84.22480011,46.36374283,23,6447,"north"
"michigan",830,-84.23052979,46.30644989,23,6448,"north"
"michigan",830,-84.20187378,46.23769379,23,6449,"north"
"michigan",830,-84.21907043,46.22050476,23,6450,"north"
"michigan",830,-84.24198151,46.19758606,23,6451,"north"
"michigan",830,-84.24771118,46.18612671,23,6452,"north"
"michigan",830,-84.22480011,46.1689415,23,6453,"north"
"michigan",830,-84.18469238,46.16320801,23,6454,"north"
"michigan",830,-84.13885498,46.16320801,23,6455,"north"
"michigan",830,-84.1102066,46.1460228,23,6456,"north"
"michigan",830,-84.05863953,46.11164093,23,6457,"north"
"michigan",830,-84.05290985,46.10018539,23,6458,"north"
"michigan",830,-84.04718018,46.0715332,23,6459,"north"
"michigan",830,-84.02426147,46.0486145,23,6460,"north"
"michigan",830,-84.00707245,46.03715897,23,6461,"north"
"michigan",830,-83.96696472,46.01996994,23,6462,"north"
"michigan",830,-83.93831635,46.01424026,23,6463,"north"
"michigan",830,-83.90966797,45.99705124,23,6464,"north"
"michigan",830,-83.90966797,45.97413254,23,6465,"north"
"michigan",830,-83.93258667,45.96840286,23,6466,"north"
"michigan",830,-83.96696472,45.962677,23,6467,"north"
"michigan",830,-83.9956131,45.96840286,23,6468,"north"
"michigan",830,-84.02426147,45.962677,23,6469,"north"
"michigan",830,-84.0414505,45.95694351,23,6470,"north"
"michigan",830,-84.0643692,45.962677,23,6471,"north"
"michigan",830,-84.08155823,45.97413254,23,6472,"north"
"michigan",830,-84.09874725,45.9855957,23,6473,"north"
"michigan",830,-84.13885498,45.97986221,23,6474,"north"
"michigan",830,-84.17323303,45.97413254,23,6475,"north"
"michigan",830,-84.20187378,45.97413254,23,6476,"north"
"michigan",830,-84.25917053,45.9855957,23,6477,"north"
"michigan",830,-84.30500793,45.99705124,23,6478,"north"
"michigan",830,-84.32792664,45.99132156,23,6479,"north"
"michigan",830,-84.35084534,45.9855957,23,6480,"north"
"michigan",830,-84.37376404,45.99132156,23,6481,"north"
"michigan",830,-84.40814209,45.99705124,23,6482,"north"
"michigan",830,-84.43679047,45.99705124,23,6483,"north"
"michigan",830,-84.44824982,45.99132156,23,6484,"north"
"michigan",830,-84.47116852,45.99132156,23,6485,"north"
"michigan",830,-84.48835754,45.97986221,23,6486,"north"
"michigan",830,-84.51700592,45.9855957,23,6487,"north"
"michigan",830,-84.53419495,46.01996994,23,6488,"north"
"michigan",830,-84.60295105,46.01996994,23,6489,"north"
"michigan",830,-84.64878082,46.03715897,23,6490,"north"
"michigan",830,-84.6831665,46.02569962,23,6491,"north"
"michigan",830,-84.67170715,45.99132156,23,6492,"north"
"michigan",830,-84.71180725,45.96840286,23,6493,"north"
"michigan",830,-84.71180725,45.95121384,23,6494,"north"
"michigan",830,-84.70607758,45.92829514,23,6495,"north"
"michigan",830,-84.71754456,45.91110611,23,6496,"north"
"michigan",830,-84.70607758,45.8710022,23,6497,"north"
"michigan",830,-84.72327423,45.85381317,23,6498,"north"
"michigan",830,-84.75191498,45.85954285,23,6499,"north"
"michigan",830,-84.78056335,45.8710022,23,6500,"north"
"michigan",830,-84.81494141,45.88246155,23,6501,"north"
"michigan",830,-84.82640076,45.89965057,23,6502,"north"
"michigan",830,-84.82640076,45.92256927,23,6503,"north"
"michigan",830,-84.87223816,45.93402481,23,6504,"north"
"michigan",830,-84.90661621,45.9397583,23,6505,"north"
"michigan",830,-84.92953491,45.97413254,23,6506,"north"
"michigan",830,-84.98109436,46.01424026,23,6507,"north"
"michigan",830,-85.03839874,46.02569962,23,6508,"north"
"michigan",830,-85.10714722,46.04288864,23,6509,"north"
"michigan",830,-85.17591095,46.0486145,23,6510,"north"
"michigan",830,-85.2045517,46.05434799,23,6511,"north"
"michigan",830,-85.26185608,46.06580734,23,6512,"north"
"michigan",830,-85.31341553,46.08299637,23,6513,"north"
"michigan",830,-85.35352325,46.08299637,23,6514,"north"
"michigan",830,-85.39363098,46.08872604,23,6515,"north"
"michigan",830,-85.43373108,46.07726669,23,6516,"north"
"michigan",830,-85.49676514,46.08872604,23,6517,"north"
"michigan",830,-85.55978394,46.0486145,23,6518,"north"
"michigan",830,-85.61708069,45.99705124,23,6519,"north"
"michigan",830,-85.65718842,45.97986221,23,6520,"north"
"michigan",830,-85.69156647,45.96840286,23,6521,"north"
"michigan",830,-85.7545929,45.97413254,23,6522,"north"
"michigan",830,-85.81188965,45.97986221,23,6523,"north"
"michigan",830,-85.85199738,45.96840286,23,6524,"north"
"michigan",830,-85.87491608,45.96840286,23,6525,"north"
"michigan",830,-85.8921051,45.962677,23,6526,"north"
"michigan",830,-85.92075348,45.9397583,23,6527,"north"
"michigan",830,-86.00669098,45.962677,23,6528,"north"
"michigan",830,-86.10409546,45.96840286,23,6529,"north"
"michigan",830,-86.17285156,45.962677,23,6530,"north"
"michigan",830,-86.25879669,45.9397583,23,6531,"north"
"michigan",830,-86.27025604,45.92256927,23,6532,"north"
"michigan",830,-86.30463409,45.91110611,23,6533,"north"
"michigan",830,-86.31036377,45.88246155,23,6534,"north"
"michigan",830,-86.32182312,45.8710022,23,6535,"north"
"michigan",830,-86.32182312,45.84235382,23,6536,"north"
"michigan",830,-86.33328247,45.81370544,23,6537,"north"
"michigan",830,-86.35620117,45.79078674,23,6538,"north"
"michigan",830,-86.40203857,45.78505707,23,6539,"north"
"michigan",830,-86.42494965,45.77932739,23,6540,"north"
"michigan",830,-86.47078705,45.75640869,23,6541,"north"
"michigan",830,-86.5051651,45.74494934,23,6542,"north"
"michigan",830,-86.51662445,45.71630478,23,6543,"north"
"michigan",830,-86.56819153,45.70484161,23,6544,"north"
"michigan",830,-86.57965851,45.67619705,23,6545,"north"
"michigan",830,-86.61402893,45.66473389,23,6546,"north"
"michigan",830,-86.60829926,45.63608932,23,6547,"north"
"michigan",830,-86.61975861,45.61889648,23,6548,"north"
"michigan",830,-86.64267731,45.61889648,23,6549,"north"
"michigan",830,-86.65986633,45.63035965,23,6550,"north"
"michigan",830,-86.71716309,45.65900421,23,6551,"north"
"michigan",830,-86.71716309,45.67046738,23,6552,"north"
"michigan",830,-86.71716309,45.69338608,23,6553,"north"
"michigan",830,-86.67132568,45.70484161,23,6554,"north"
"michigan",830,-86.64840698,45.76786804,23,6555,"north"
"michigan",830,-86.59111023,45.78505707,23,6556,"north"
"michigan",830,-86.57965851,45.82516479,23,6557,"north"
"michigan",830,-86.53955078,45.86526871,23,6558,"north"
"michigan",830,-86.53955078,45.88246155,23,6559,"north"
"michigan",830,-86.5510025,45.89965057,23,6560,"north"
"michigan",830,-86.56819153,45.90537643,23,6561,"north"
"michigan",830,-86.60256958,45.89965057,23,6562,"north"
"michigan",830,-86.64267731,45.84235382,23,6563,"north"
"michigan",830,-86.67705536,45.8480835,23,6564,"north"
"michigan",830,-86.70569611,45.8480835,23,6565,"north"
"michigan",830,-86.76300049,45.8710022,23,6566,"north"
"michigan",830,-86.78018951,45.86526871,23,6567,"north"
"michigan",830,-86.78018951,45.80797577,23,6568,"north"
"michigan",830,-86.82029724,45.76786804,23,6569,"north"
"michigan",830,-86.85467529,45.72776031,23,6570,"north"
"michigan",830,-86.91196442,45.71630478,23,6571,"north"
"michigan",830,-86.97499084,45.69911194,23,6572,"north"
"michigan",830,-86.96926117,45.72776031,23,6573,"north"
"michigan",830,-86.96926117,45.75067902,23,6574,"north"
"michigan",830,-86.97499084,45.78505707,23,6575,"north"
"michigan",830,-86.98072052,45.83089447,23,6576,"north"
"michigan",830,-86.93488312,45.90537643,23,6577,"north"
"michigan",830,-86.94062042,45.9168396,23,6578,"north"
"michigan",830,-86.96353149,45.9168396,23,6579,"north"
"michigan",830,-87.0093689,45.87673187,23,6580,"north"
"michigan",830,-87.02655792,45.84235382,23,6581,"north"
"michigan",830,-87.078125,45.79651642,23,6582,"north"
"michigan",830,-87.06666565,45.75640869,23,6583,"north"
"michigan",830,-87.07239532,45.73348999,23,6584,"north"
"michigan",830,-87.08385468,45.71630478,23,6585,"north"
"michigan",830,-87.1239624,45.70484161,23,6586,"north"
"michigan",830,-87.18698883,45.64754868,23,6587,"north"
"michigan",830,-87.23282623,45.59025192,23,6588,"north"
"michigan",830,-87.25574493,45.5501442,23,6589,"north"
"michigan",830,-87.29584503,45.49285126,23,6590,"north"
"michigan",830,-87.37033081,45.37825775,23,6591,"north"
"michigan",830,-87.42189789,45.30377579,23,6592,"north"
"michigan",830,-87.51357269,45.21783066,23,6593,"north"
"michigan",830,-87.5823288,45.16626358,23,6594,"north"
"michigan",830,-87.6052475,45.12615585,23,6595,"north"
"michigan",830,-87.59378815,45.09750748,23,6596,"north"
"michigan",830,-87.6281662,45.10896683,23,6597,"north"
"michigan",830,-87.66827393,45.12042618,23,6598,"north"
"michigan",830,-87.70264435,45.15480423,23,6599,"north"
"michigan",830,-87.74848175,45.18345261,23,6600,"north"
"michigan",830,-87.74848175,45.20636749,23,6601,"north"
"michigan",830,-87.7370224,45.24074936,23,6602,"north"
"michigan",830,-87.69691467,45.2980423,23,6603,"north"
"michigan",830,-87.6740036,45.34960938,23,6604,"north"
"michigan",830,-87.69691467,45.37825775,23,6605,"north"
"michigan",830,-87.74275208,45.36106873,23,6606,"north"
"michigan",830,-87.83442688,45.34960938,23,6607,"north"
"michigan",830,-87.86307526,45.34960938,23,6608,"north"
"michigan",830,-87.89746094,45.37825775,23,6609,"north"
"michigan",830,-87.87453461,45.40690613,23,6610,"north"
"michigan",830,-87.85162354,45.45273972,23,6611,"north"
"michigan",830,-87.82296753,45.49285126,23,6612,"north"
"michigan",830,-87.8286972,45.53295898,23,6613,"north"
"michigan",830,-87.83442688,45.56160355,23,6614,"north"
"michigan",830,-87.81151581,45.58452225,23,6615,"north"
"michigan",830,-87.80578613,45.61317062,23,6616,"north"
"michigan",830,-87.81723785,45.63608932,23,6617,"north"
"michigan",830,-87.83442688,45.65900421,23,6618,"north"
"michigan",830,-87.81151581,45.67619705,23,6619,"north"
"michigan",830,-87.80578613,45.68765259,23,6620,"north"
"michigan",830,-87.83442688,45.72203064,23,6621,"north"
"michigan",830,-87.90318298,45.75640869,23,6622,"north"
"michigan",830,-87.97766876,45.77359772,23,6623,"north"
"michigan",830,-88.00631714,45.79078674,23,6624,"north"
"michigan",830,-88.02350616,45.79078674,23,6625,"north"
"michigan",830,-88.05788422,45.78505707,23,6626,"north"
"michigan",830,-88.08653259,45.79078674,23,6627,"north"
"michigan",830,-88.12091064,45.80224609,23,6628,"north"
"michigan",830,-88.14382935,45.82516479,23,6629,"north"
"michigan",830,-88.14382935,45.8480835,23,6630,"north"
"michigan",830,-88.10944366,45.86526871,23,6631,"north"
"michigan",830,-88.09799194,45.88246155,23,6632,"north"
"michigan",830,-88.12664032,45.90537643,23,6633,"north"
"michigan",830,-88.12664032,45.92256927,23,6634,"north"
"michigan",830,-88.13237,45.92829514,23,6635,"north"
"michigan",830,-88.16101837,45.9397583,23,6636,"north"
"michigan",830,-88.18393707,45.95694351,23,6637,"north"
"michigan",830,-88.25842285,45.962677,23,6638,"north"
"michigan",830,-88.34436798,45.96840286,23,6639,"north"
"michigan",830,-88.3787384,45.9855957,23,6640,"north"
"michigan",830,-88.41311646,45.99132156,23,6641,"north"
"michigan",830,-88.47041321,45.99705124,23,6642,"north"
"michigan",830,-88.54489899,46.01996994,23,6643,"north"
"michigan",830,-88.61365509,46.01424026,23,6644,"north"
"michigan",830,-88.64229584,45.99705124,23,6645,"north"
"michigan",830,-88.66522217,45.99705124,23,6646,"north"
"michigan",830,-88.69386292,46.00851059,23,6647,"north"
"michigan",830,-88.74542999,46.02569962,23,6648,"north"
"michigan",830,-88.8141861,46.03142929,23,6649,"north"
"michigan",830,-88.8600235,46.03715897,23,6650,"north"
"michigan",830,-88.93450928,46.07726669,23,6651,"north"
"michigan",830,-88.99180603,46.10018539,23,6652,"north"
"michigan",830,-89.03764343,46.1231041,23,6653,"north"
"michigan",830,-89.06629181,46.12883377,23,6654,"north"
"michigan",830,-89.10639191,46.14028931,23,6655,"north"
"michigan",830,-89.34130859,46.1689415,23,6656,"north"
"michigan",830,-89.68508148,46.24915314,23,6657,"north"
"michigan",830,-89.88562012,46.28353119,23,6658,"north"
"michigan",830,-89.91999054,46.28353119,23,6659,"north"
"michigan",830,-90.0918808,46.32363892,23,6660,"north"
"michigan",830,-90.1205368,46.33509827,23,6661,"north"
"michigan",830,-90.13198853,46.34082413,23,6662,"north"
"michigan",830,-90.1377182,46.39239502,23,6663,"north"
"michigan",830,-90.17209625,46.44968796,23,6664,"north"
"michigan",830,-90.20075226,46.48406601,23,6665,"north"
"michigan",830,-90.21793365,46.50125504,23,6666,"north"
"michigan",830,-90.24085236,46.50698471,23,6667,"north"
"michigan",830,-90.29814911,46.51271439,23,6668,"north"
"michigan",830,-90.31533813,46.51271439,23,6669,"north"
"michigan",830,-90.32679749,46.52990341,23,6670,"north"
"michigan",830,-90.33825684,46.54136276,23,6671,"north"
"michigan",830,-90.37836456,46.53563309,23,6672,"north"
"michigan",830,-90.40701294,46.54136276,23,6673,"north"
"michigan",830,-90.41273499,46.55855179,23,6674,"north"
"michigan",830,-83.4455719,41.75143433,24,6676,"south"
"michigan",830,-83.77216339,41.73997498,24,6677,"south"
"michigan",830,-83.88674927,41.73997498,24,6678,"south"
"michigan",830,-84.36803436,41.72278595,24,6679,"south"
"michigan",830,-84.40241241,41.72278595,24,6680,"south"
"michigan",830,-84.79775238,41.7113266,24,6681,"south"
"michigan",830,-84.80348206,41.7800827,24,6682,"south"
"michigan",830,-84.83213043,41.7800827,24,6683,"south"
"michigan",830,-85.21028137,41.7800827,24,6684,"south"
"michigan",830,-85.2962265,41.7800827,24,6685,"south"
"michigan",830,-85.66291809,41.77435303,24,6686,"south"
"michigan",830,-85.7545929,41.76862335,24,6687,"south"
